,QuollRun,Cycle,Duration,Plag,Flag,Hlag,DF,DFH,DFF,Speed,Gait,sdh,sdf,PlagM,FlagM,HlagM,GaitM,surf,cali,SpC,GaitCY,GaitCYM
106,Qu4_f13_polexypts.csv,1,35.75,0.41958042,0.083916084,0.027972028,0.503775204,0.478978979,0.528571429,2390.513626,Half Bound,339.0537351,333.3583644,0.41958042,0.097902098,0.06993007,Transverse Gallop,pole,1.380291736,1731.890124,Bound,Bound
107,Qu4_f13_polexypts.csv,2,35,0.485714286,0.085714286,0.057142857,0.47834867,0.47771836,0.478978979,2489.615916,Transverse Gallop,326.439344,338.4187467,0.485714286,0.042857143,0.057142857,Bound,pole,1.380291736,1803.688199,Bound,Bound
108,Qu4_f13_polexypts.csv,3,31,0.483870968,0.064516129,0.096774194,0.556552735,0.546920821,0.56618465,2309.690281,Transverse Gallop,264.4173758,275.8782729,0.5,0.032258065,0.080645161,Bound,pole,1.380291736,1673.334862,Bound,Bound
109,Qu4_f14_polexypts.csv,1,48.25,0.414507772,0.082901554,0,0.651976744,0.69,0.613953488,1531.218875,Half Bound,278.798021,249.8848491,0.445595855,0.051813472,-0.031088083,Rotary Gallop,pole,1.380291736,1109.344376,Bound,Bound
110,Qu4_f14_polexypts.csv,2,38.75,0.516129032,0.077419355,0,0.560269404,0.513167013,0.607371795,2039.738796,Half Bound,293.42251,289.5529545,0.477419355,0.051612903,0.012903226,Half Bound,pole,1.380291736,1477.759189,Bound,Bound
111,Qu4_f14_polexypts.csv,3,38.5,0.519480519,0.051948052,0.051948052,0.553534304,0.512820513,0.594248094,2018.607045,Transverse Gallop,309.7419159,299.6931801,0.493506494,0.012987013,0,Bound,pole,1.380291736,1462.449562,Bound,Bound
112,Qu4_f15_anglexypts.csv,1,27,0.481481481,0.074074074,0.074074074,0.529166667,0.451851852,0.606481481,3115.995792,Transverse Gallop,294.1604127,300.7553135,0.407407407,0.018518519,-0.037037037,Bound,angle,1.409954048,2209.998118,Bound,Bound
113,Qu4_f15_anglexypts.csv,2,33,0.484848485,0.03030303,-0.03030303,0.559742647,0.545036765,0.574448529,2109.982728,Bound,244.0537985,275.7864485,0.424242424,0.03030303,-0.060606061,Bound,angle,1.409954048,1496.490422,Bound,Bound
114,Qu4_f16_polexypts.csv,1,40.75,0.490797546,0.049079755,0.073619632,0.575622444,0.594441293,0.556803594,1827.911758,Bound,288.6385792,275.6708384,0.515337423,0.073619632,0.024539877,Half Bound,pole,1.380291736,1324.293778,Bound,Bound
115,Qu4_f16_polexypts.csv,2,42.75,0.538011696,0.116959064,0.023391813,0.520468088,0.512478729,0.528457447,2042.87496,Half Bound,338.2530114,333.6878771,0.502923977,0.070175439,0.035087719,Half Bound,pole,1.380291736,1480.031291,Half Bound,Bound
116,Qu4_f16_polexypts.csv,3,42,0.404761905,0.047619048,-0.023809524,0.464195736,0.47005814,0.458333333,2207.502966,Bound,375.6136103,368.7117535,0.428571429,0.011904762,-0.011904762,Bound,pole,1.380291736,1599.301734,Bound,Bound
117,Qu4_f3_anglexypts.csv,1,42.75,0.397660819,0.023391813,0.070175439,0.499398588,0.506572295,0.49222488,2295.853218,Bound,374.1877717,371.1030603,0.432748538,0,0.058479532,Bound,angle,1.409954048,1628.317761,Bound,Bound
118,Qu4_f3_anglexypts.csv,2,44.25,0.429378531,0.15819209,0.13559322,0.531751348,0.542572464,0.520930233,1986.240492,Transverse Gallop,336.2612837,336.7453913,0.497175141,0.101694915,0.124293785,Transverse Gallop,angle,1.409954048,1408.727111,Canter,Canter
119,Qu4_f4_anglexypts.csv,1,54.75,0.401826484,0.054794521,-0.01826484,0.397171343,0.445454545,0.34888814,2246.392821,Rotary Gallop,474.5754144,476.2980559,0.456621005,0.054794521,-0.00913242,Rotary Gallop,angle,1.409954048,1593.238322,Bound,Bound
120,Qu4_f4_anglexypts.csv,2,50.75,0.472906404,0.118226601,-0.019704433,0.472150399,0.52413273,0.420168067,2096.751983,Rotary Gallop,396.2006695,411.3640573,0.541871921,0.118226601,0,Half Bound,angle,1.409954048,1487.106609,Half Bound,Half Bound
121,Qu4_f5_anglexypts.csv,1,48,0.5,0.145833333,0,0.447581958,0.494897959,0.400265957,2401.59389,Half Bound,434.5241222,446.7252096,0.5625,0.166666667,0,Half Bound,angle,1.409954048,1703.313589,Half Bound,Half Bound
122,Qu4_f6_anglexypts.csv,1,55.75,0.394618834,0.053811659,0.01793722,0.448702646,0.522564935,0.374840358,2036.671398,Half Bound,446.8191144,448.7305268,0.457399103,0.071748879,0.01793722,Half Bound,angle,1.409954048,1444.494876,Bound,Bound
123,Qu4_f7_polexypts.csv,1,50.5,0.495049505,0,-0.059405941,0.668094288,0.684065934,0.652122642,1207.300579,Bound,231.9248097,225.8769875,0.534653465,0.059405941,-0.069306931,Rotary Gallop,pole,1.380291736,874.6705844,Bound,Bound
124,Qu4_f7_polexypts.csv,2,46.5,0.623655914,0.107526882,0,0.606360544,0.576190476,0.636530612,1556.097686,Half Bound,271.1873024,282.6154591,0.548387097,0.11827957,-0.021505376,Rotary Gallop,pole,1.380291736,1127.36869,Half Bound,Half Bound
125,Qu4_f7_polexypts.csv,3,44,0.545454545,0.090909091,0.068181818,0.558913202,0.501484414,0.616341991,1737.994806,Transverse Gallop,296.3629092,278.6280048,0.488636364,0.079545455,0.056818182,Transverse Gallop,pole,1.380291736,1259.150338,Bound,Bound
126,Qu4_f8_polexypts.csv,1,35.5,0.478873239,0.084507042,-0.112676056,0.564208817,0.54887218,0.579545455,2263.64631,Rotary Gallop,321.9750101,308.0970891,0.464788732,0.056338028,-0.112676056,Rotary Gallop,pole,1.380291736,1639.976717,Bound,Bound
127,Qu4_f8_polexypts.csv,2,35.25,0.539007092,0,-0.028368794,0.589484127,0.550396825,0.628571429,2146.730943,Bound,239.7298961,273.1822501,0.453900709,0.028368794,-0.09929078,Bound,pole,1.380291736,1555.273344,Bound,Bound
128,Qu4_f8_polexypts.csv,3,39.5,0.506329114,0,0,0.568748966,0.533428165,0.604069767,2174.740148,Bound,335.4882215,317.6300338,0.430379747,0.025316456,0,Bound,pole,1.380291736,1575.565579,Bound,Bound
129,Qu4_f9_polexypts.csv,1,38,0.5,0.105263158,0.052631579,0.579459064,0.569444444,0.589473684,1836.5075,Transverse Gallop,274.3273829,267.2990778,0.513157895,0.078947368,0.105263158,Transverse Gallop,pole,1.380291736,1330.52126,Half Bound,NA
130,Qu4_f9_polexypts.csv,2,39.25,0.433121019,0.050955414,0,0.554870026,0.578947368,0.530792683,2077.778986,Half Bound,298.1300313,308.8355999,0.433121019,0.038216561,-0.025477707,Bound,pole,1.380291736,1505.318718,Bound,Bound
131,Qu4_f9_polexypts.csv,3,34.25,0.437956204,0.02919708,0,0.510732323,0.492869875,0.528594771,2271.540605,Bound,324.4540271,312.035978,0.408759124,0.04379562,0.01459854,Bound,pole,1.380291736,1645.696012,Bound,Bound
132,Qu5_f10_anglexypts.csv,1,51.5,0.601941748,0.155339806,0,0.368778281,0.368778281,NA,3106.152045,Half Bound,638.0492388,NA,0.572815534,0.155339806,0.019417476,Half Bound,angle,1.409954048,2203.016509,Half Bound,Half Bound
133,Qu5_f11_anglexypts.csv,1,40,0.5,0.15,-0.025,0.389305816,0.389305816,NA,3444.623849,Rotary Gallop,532.9969341,NA,0.5375,0.1625,-0.0875,Rotary Gallop,angle,1.409954048,2443.075257,Half Bound,Half Bound
134,Qu5_f12_anglexypts.csv,1,43.75,0.228571429,0,0.045714286,0.370428546,0.423877069,0.316980024,3462.323658,Bound,631.8992377,583.236591,0.297142857,0,0.034285714,Bound,angle,1.409954048,2455.628723,Bound,Bound
135,Qu5_f3_anglexypts.csv,1,45.25,0.309392265,0,-0.066298343,0.474614446,0.509986974,0.439241918,2317.022157,Bound,409.1110603,365.4446576,0.386740331,0.011049724,-0.033149171,Bound,angle,1.409954048,1643.331682,Bound,Bound
136,Qu5_f3_anglexypts.csv,2,53.75,0.446511628,0.130232558,-0.018604651,0.42457115,0.453703704,0.395438596,2313.88372,Rotary Gallop,484.323498,464.7110076,0.493023256,0.148837209,-0.009302326,Rotary Gallop,angle,1.409954048,1641.105767,Half Bound,Half Bound
137,Qu5_f4_anglexypts.csv,1,38.25,0.62745098,0.104575163,0,0.487250554,0.5,0.474501109,3044.504703,Half Bound,366.5751783,435.290642,0.666666667,0.209150327,0.052287582,Transverse Gallop,angle,1.409954048,2159.293565,Half Bound,Half Bound
138,Qu5_f4_anglexypts.csv,2,31,0.451612903,0.032258065,0,0.463199852,0.392473118,0.533926585,3063.934471,Bound,450.9354954,368.2472285,0.370967742,0.032258065,-0.048387097,Bound,angle,1.409954048,2173.073991,Bound,Bound
139,Qu5_f5_anglexypts.csv,1,46.75,0.320855615,0,0.042780749,0.350797406,0.376503238,0.325091575,3350.253721,Bound,630.7986131,606.9863213,0.352941176,0.021390374,0.032085561,Bound,angle,1.409954048,2376.143907,Bound,Bound
140,Qu5_f6_anglexypts.csv,1,46,0.217391304,0.130434783,0.02173913,0.404416046,0.479374729,0.329457364,2874.353031,Half Bound,506.9935723,491.5748138,0.304347826,0.141304348,0.02173913,Half Bound,angle,1.409954048,2038.614688,Half Bound,Half Bound
141,Qu5_f7_anglexypts.csv,1,39.5,0.708860759,0.075949367,0.050632911,0.405448718,0.405448718,NA,3816.786094,Transverse Gallop,587.7278579,NA,0.683544304,0.050632911,0.025316456,Half Bound,angle,1.409954048,2707.028714,Bound,Bound
142,Qu5_f8_anglexypts.csv,1,37.75,0.42384106,0.105960265,0.026490066,0.412980769,0.458333333,0.367628205,3594.935907,Half Bound,548.655539,542.953672,0.437086093,0.066225166,0.039735099,Half Bound,angle,1.409954048,2549.683029,Half Bound,Bound
143,Qu5_f9_anglexypts.csv,1,41.25,0.339393939,0.024242424,0.024242424,0.452919506,0.508241758,0.397597254,3439.634634,Bound,538.8690311,539.1416652,0.375757576,0.036363636,-0.012121212,Bound,angle,1.409954048,2439.536692,Bound,Bound
144,Qu5_f9_anglexypts.csv,2,40,0.25,0.175,0.1,0.413184377,0.459498834,0.366869919,3327.956058,Transverse Gallop,502.0581867,515.1187605,0.325,0.15,0.1,Transverse Gallop,angle,1.409954048,2360.329447,Half Bound,Half Bound
145,Qu6_f10_polexypts.csv,1,27,0.37037037,0.111111111,0.037037037,0.482142857,0.472222222,0.492063492,2998.937389,Half Bound,328.6858668,328.8039705,0.388888889,0.055555556,0.055555556,Transverse Gallop,pole,1.380291736,2172.683724,Half Bound,Bound
146,Qu6_f10_polexypts.csv,2,30.5,0.262295082,0.131147541,0,0.508613158,0.524697581,0.492528736,2768.392483,Half Bound,314.2568336,314.7419205,0.344262295,0.081967213,0.049180328,Half Bound,pole,1.380291736,2005.657508,Half Bound,Bound
147,Qu6_f10_polexypts.csv,3,32.5,0.276923077,0.153846154,-0.030769231,0.555397727,NA,0.555397727,2327.647005,Rotary Gallop,NA,274.1228424,0.384615385,0.061538462,0.230769231,Transverse Gallop,pole,1.380291736,1686.34423,Half Bound,NA
148,Qu6_f11_polexypts.csv,1,32.75,0.396946565,0.122137405,-0.030534351,0.565340909,0.570075758,0.560606061,2277.7359,Rotary Gallop,270.1588364,272.5634973,0.458015267,0.045801527,0.015267176,Bound,pole,1.380291736,1650.184407,Half Bound,Bound
149,Qu6_f11_polexypts.csv,2,31.75,0.377952756,0.125984252,-0.062992126,0.573894184,0.577223851,0.570564516,2238.334739,Rotary Gallop,277.1849188,281.4024867,0.440944882,0.062992126,-0.015748031,Rotary Gallop,pole,1.380291736,1621.638876,Half Bound,Bound
150,Qu6_f11_polexypts.csv,3,34,0.411764706,0.088235294,0,0.602941176,0.617647059,0.588235294,2152.951137,Half Bound,252.2349157,250.7658561,0.441176471,0.058823529,0,Half Bound,pole,1.380291736,1559.779778,Bound,Bound
151,Qu6_f11_polexypts.csv,4,33.75,0.414814815,0.088888889,0,0.532614087,0.598214286,0.467013889,1892.102898,Half Bound,256.6304209,249.1166049,0.518518519,0,0,Bound,pole,1.380291736,1370.799265,Bound,Bound
152,Qu6_f12_polexypts.csv,1,51.5,0.27184466,0.174757282,-0.019417476,0.545019157,NA,0.545019157,1630.169924,Rotary Gallop,NA,298.3419899,0.359223301,0.116504854,0,Half Bound,pole,1.380291736,1181.03288,Half Bound,Half Bound
153,Qu6_f1_polexypts.csv,1,35.5,0.563380282,0.112676056,0.056338028,0.514371155,0.506015038,0.522727273,2331.189222,Transverse Gallop,280.2224877,304.7513122,0.549295775,0.112676056,0.014084507,Half Bound,pole,1.380291736,1688.910511,Half Bound,Half Bound
154,Qu6_f1_polexypts.csv,2,32.5,0.584615385,0.030769231,-0.030769231,0.569682235,0.532746823,0.606617647,2104.27675,Bound,288.3028675,263.3961031,0.553846154,0.030769231,0,Bound,pole,1.380291736,1524.515937,Bound,Bound
155,Qu6_f2_polexypts.csv,1,38.5,0.441558442,0.155844156,0.025974026,0.525280759,0.513888889,0.53667263,2283.587853,Half Bound,336.6742891,340.9175179,0.415584416,0.12987013,0.038961039,Half Bound,pole,1.380291736,1654.424056,Half Bound,Half Bound
156,Qu6_f2_polexypts.csv,2,36.5,0.383561644,0.054794521,0.02739726,0.50731982,0.521021021,0.493618619,2449.593654,Half Bound,333.7030925,347.190579,0.424657534,0.02739726,0.054794521,Bound,pole,1.380291736,1774.69269,Bound,Bound
157,Qu6_f4_polexypts.csv,1,32.75,0.396946565,0.061068702,-0.030534351,0.597835498,0.58961039,0.606060606,2292.083811,Rotary Gallop,271.7142439,292.8954006,0.442748092,0.030534351,0,Bound,pole,1.380291736,1660.579247,Bound,Bound
158,Qu6_f4_polexypts.csv,2,42.25,0.307692308,0.118343195,-0.071005917,0.504109521,0.506410256,0.501808786,2208.680225,Rotary Gallop,363.2609837,339.542405,0.331360947,0.047337278,-0.059171598,Bound,pole,1.380291736,1600.154639,Half Bound,Bound
159,Qu6_f4_polexypts.csv,3,31.25,0.32,0.224,0,0.515673144,0.522767857,0.508578431,2196.353615,Half Bound,251.4267784,251.7023325,0.416,0.096,-0.016,Rotary Gallop,pole,1.380291736,1591.224201,Half Bound,Bound
160,Qu6_f5_polexypts.csv,1,45.75,0.415300546,0.196721311,0.087431694,0.551708809,0.582850242,0.520567376,1678.147713,Transverse Gallop,292.998567,294.870783,0.459016393,0.131147541,0.054644809,Transverse Gallop,pole,1.380291736,1215.792045,Half Bound,Half Bound
161,Qu6_f5_polexypts.csv,2,48.75,0.41025641,0.143589744,0.102564103,0.625567785,0.62613557,0.625,1420.184731,Transverse Gallop,229.5698373,233.0804063,0.502564103,0.092307692,0.112820513,Transverse Gallop,pole,1.380291736,1028.901858,Canter,NA
162,Qu6_f5_polexypts.csv,3,55.75,0.538116592,0.125560538,0.107623318,0.620796317,0.649622642,0.591969992,1204.251556,Transverse Gallop,271.8872296,257.303728,0.493273543,0.134529148,0.062780269,Transverse Gallop,pole,1.380291736,872.4616144,Canter,Half Bound
163,Qu6_f6_polexypts.csv,1,34.25,0.379562044,0,-0.02919708,0.438616071,0.491517857,0.385714286,2925.824711,Bound,382.6976531,399.1065176,0.452554745,0.01459854,0.01459854,Bound,pole,1.380291736,2119.71472,Bound,Bound
164,Qu6_f6_polexypts.csv,2,33.5,0.388059701,0,0.059701493,0.492640693,0.492857143,0.492424242,2726.749209,Bound,352.6250021,345.9304476,0.402985075,0,0.059701493,Bound,pole,1.380291736,1975.4876,Bound,Bound
165,Qu6_f6_polexypts.csv,3,30.75,0.455284553,0.032520325,0.032520325,0.504301075,0.508602151,0.5,2486.13182,Bound,268.5147031,278.6652956,0.487804878,0.016260163,0.048780488,Bound,pole,1.380291736,1801.164026,Bound,Bound
166,Qu6_f7_polexypts.csv,1,39.75,0.477987421,0.050314465,-0.050314465,0.5676395,0.571283784,0.563995215,1870.047023,Rotary Gallop,285.7782565,289.7600402,0.477987421,0.050314465,-0.025157233,Rotary Gallop,pole,1.380291736,1354.820125,Bound,Bound
167,Qu6_f7_polexypts.csv,2,36.75,0.408163265,0.217687075,0.027210884,0.549679487,0.541666667,0.557692308,2202.902637,Half Bound,304.5299638,292.9287865,0.421768707,0.136054422,0.013605442,Half Bound,pole,1.380291736,1595.968866,Half Bound,Half Bound
168,Qu6_f7_polexypts.csv,3,37.25,0.402684564,0.134228188,0.026845638,0.485796322,0.49465812,0.476934524,2021.970043,Half Bound,307.1618088,290.8264574,0.469798658,0,0.013422819,Bound,pole,1.380291736,1464.886002,Half Bound,Bound
169,Qu6_f8_polexypts.csv,1,28,0.428571429,0.035714286,-0.035714286,0.482758621,0.465517241,0.5,3418.236316,Bound,359.0032162,351.9376717,0.410714286,0.017857143,-0.053571429,Bound,pole,1.380291736,2476.459307,Bound,Bound
170,Qu6_f8_polexypts.csv,2,29.75,0.470588235,0.033613445,-0.033613445,0.496497845,0.50862069,0.484375,3020.20692,Bound,319.410305,351.2815901,0.470588235,0.033613445,-0.016806723,Bound,pole,1.380291736,2188.09317,Bound,Bound
171,Qu6_f8_polexypts.csv,3,29.5,0.372881356,0.033898305,0,0.52764977,NA,0.52764977,2591.97481,Bound,NA,276.747865,0.406779661,0.016949153,0,Bound,pole,1.380291736,1877.845634,Bound,Bound
